date, time, filename, axPower, aPower Relative Intensity, aBikeScore, Skiba aVI, aPower Response Index, aNP, aIF, aTSS, aVI, aPower Efficiency Factor, aTSS per hour, Aerobic Decoupling, Activities, To Exhaustion, Duration, Time Moving, Time Carrying (Est), Elevation Gain Carrying (Est), Distance, Climb Rating, Athlete Weight, Athlete Bodyfat, Athlete Lean Weight, Athlete Bodyfat Percent, Elevation Gain, Elevation Loss, Work, Average Speed, Average Power, Average SmO2, Average tHb, Average aPower, Nonzero Average Power, Average Heart Rate, Average Core Temperature, Heartbeats, HrPw Ratio, Workbeat stress, Watts:RPE Ratio, Power Percent of Max, HrNp Ratio, Average Cadence, Average Temp, Max Power, Max SmO2, Max tHb, Min SmO2, Min tHb, Max Heartrate, Min Heartrate, Max Core Temperature, Max Speed, Max Cadence, Max Temp, Min Temp, 95% Heartrate, VAM, Effect of Altitude, Gradient, Average Power Variance, Max Power Variance, Average Left Torque Effectiveness, Average Right Torque Effectiveness, Average Left Pedal Smoothness, Average Right Pedal Smoothness, Average Left Pedal Center Offset, Average Right Pedal Center Offset, Average Left Power Phase Start, Average Right Power Phase Start, Average Left Power Phase End, Average Right Power Phase End, Average Left Peak Power Phase Start, Average Right Peak Power Phase Start, Average Left Peak Power Phase End, Average Right Peak Power Phase End, Average Left Power Phase Length, Average Right Power Phase Length, Average Left Peak Power Phase Length, Average Right Peak Power Phase Length, Calories (HR), Checksum, Aerobic TISS, Anaerobic TISS, Critical Power, xPower, Relative Intensity, BikeScore, Skiba VI, TISS Aerobicity, Response Index, NP, IF, TSS, VI, Efficiency Factor, TSS per hour, Exhaustion Best R, Daniels Points, Daniels EqP, LNP, RTP, xPace, IWF, GOVSS, H1 Time in Zone, H2 Time in Zone, H3 Time in Zone, H4 Time in Zone, H5 Time in Zone, H6 Time in Zone, H7 Time in Zone, H8 Time in Zone, H9 Time in Zone, H10 Time in Zone, H1 Percent in Zone, H2 Percent in Zone, H3 Percent in Zone, H4 Percent in Zone, H5 Percent in Zone, H6 Percent in Zone, H7 Percent in Zone, H8 Percent in Zone, H9 Percent in Zone, H10 Percent in Zone, Left/Right Balance, P1 Time in Pace Zone, P2 Time in Pace Zone, P3 Time in Pace Zone, P4 Time in Pace Zone, P5 Time in Pace Zone, P6 Time in Pace Zone, P7 Time in Pace Zone, P8 Time in Pace Zone, P9 Time in Pace Zone, P10 Time in Pace Zone, P1 Percent in Pace Zone, P2 Percent in Pace Zone, P3 Percent in Pace Zone, P4 Percent in Pace Zone, P5 Percent in Pace Zone, P6 Percent in Pace Zone, P7 Percent in Pace Zone, P8 Percent in Pace Zone, P9 Percent in Pace Zone, P10 Percent in Pace Zone, 10 sec Peak Pace, 15 sec Peak Pace, 20 sec Peak Pace, 30 sec Peak Pace, 1 min Peak Pace, 2 min Peak Pace, 3 min Peak Pace, 5 min Peak Pace, 8 min Peak Pace, 10 min Peak Pace, 20 min Peak Pace, 30 min Peak Pace, 60 min Peak Pace, 90 min Peak Pace, 10 sec Peak Pace Swim, 15 sec Peak Pace Swim, 20 sec Peak Pace Swim, 30 sec Peak Pace Swim, 1 min Peak Pace Swim, 2 min Peak Pace Swim, 3 min Peak Pace Swim, 5 min Peak Pace Swim, 8 min Peak Pace Swim, 10 min Peak Pace Swim, 20 min Peak Pace Swim, 30 min Peak Pace Swim, 60 min Peak Pace Swim, 90 min Peak Pace Swim, Best 50m, Best 100m, Best 200m, Best 400m, Best 500m, Best 800m, Best 1000m, Best 1500m, Best 2000m, Best 3000m, Best 4000m, Best 5000m, Best 10km, Best 15km, Best 20km, Best Half Marathon, Best 30km, Best 40km, Best Marathon, MMP Percentage, Power Zone, Fatigue Index, Pacing Index, 1 sec Peak Power, 5 sec Peak Power, 10 sec Peak Power, 15 sec Peak Power, 20 sec Peak Power, 30 sec Peak Power, 1 min Peak Power, 2 min Peak Power, 3 min Peak Power, 5 min Peak Power, 8 min Peak Power, 10 min Peak Power, 20 min Peak Power, 30 min Peak Power, 60 min Peak Power, 90 min Peak Power, 1 min Peak Power HR, 5 min Peak Power HR, 10 min Peak Power HR, 20 min Peak Power HR, 30 min Peak Power HR, 60 min Peak Power HR, Average Running Cadence, Max Running Cadence, Average Ground Contact Time, Average Vertical Oscillation, Pace, Efficiency Index, Average Stride Length, Distance Swim, Pace Swim, Swim Pace, Stroke Rate, Strokes Per Length, SWolf, Swim Pace Free, Swim Pace Back, Swim Pace Breast, Swim Pace Fly, L1 Sustained Time, L2 Sustained Time, L3 Sustained Time, L4 Sustained Time, L5 Sustained Time, L6 Sustained Time, L7 Sustained Time, L8 Sustained Time, L9 Sustained Time, L10 Sustained Time, xPower Swim, STP, xPace Swim, SRI, SwimScore, TriScore, L1 Time in Zone, L2 Time in Zone, L3 Time in Zone, L4 Time in Zone, L5 Time in Zone, L6 Time in Zone, L7 Time in Zone, L8 Time in Zone, L9 Time in Zone, L10 Time in Zone, L1 Percent in Zone, L2 Percent in Zone, L3 Percent in Zone, L4 Percent in Zone, L5 Percent in Zone, L6 Percent in Zone, L7 Percent in Zone, L8 Percent in Zone, L9 Percent in Zone, L10 Percent in Zone, TRIMP Points, TRIMP(100) Points, TRIMP Zonal Points, Session RPE, VDOT, TPace, 1 sec Peak WPK, 5 sec Peak WPK, 10 sec Peak WPK, 15 sec Peak WPK, 20 sec Peak WPK, 30 sec Peak WPK, 1 min Peak WPK, 5 min Peak WPK, 10 min Peak WPK, 20 min Peak WPK, 30 min Peak WPK, 60 min Peak WPK, Estimated VO2MAX, Watts Per Kilogram, Minimum W' bal, Max W' Expended, W'bal Matches, Maximum W'bal Match, W'bal TAU, W' Work, W' Power, W1 Above CP W'bal Low Fatigue, W2 Above CP W'bal Moderate Fatigue, W3 Above CP W'bal Heavy Fatigue, W4 Above CP W'bal Severe Fatigue, W1 W'bal Low Fatigue, W2 W'bal Moderate Fatigue, W3 W'bal Heavy Fatigue, W4 W'bal Severe Fatigue, W1 W'bal Work Low Fatigue, W2 W'bal Work Moderate Fatigue, W3 W'bal Work Heavy Fatigue, W4 W'bal Work Severe Fatigue, Below CP Work
09/11/18,17:39:07,2018_09_11_17_39_07.json,155.599,0.48625,47.8585,1.13349,1.50846,163.546,0.51108,52.0738,1.19139,1.5855,25.7261,6.7219,1,0,7287,7156,8,0,57.098,0.01373,70,0,0,0,28,28,985.212,29.2519,137.274,0,0,137.278,150.299,103.151,37.4609,12338.6,1.3308,121.561,0,13.7273,1.58543,82.1631,25.1573,816,0,0,0,0,145,71,37.7267,41.1984,120,27,24,125,13.8329,0.00311,0.04904,68.4753,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916.925,1.53668e+12,54.2151,1.87793,320,155.593,0.48623,47.8549,1.13345,96.6521,1.5084,163.539,0.51106,52.0693,1.19134,1.58543,25.7238,-255,11.3137,156.3,0,0,0,0,0,4082,2781,288,26,0,0,0,0,0,0,56.0176,38.1638,3.95224,0.3568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.15,0.3,0.63333,0.81667,1.33333,1.66667,2.55,3.43333,5.16667,6.86667,8.61667,17.7667,27.3167,36.9833,39.05,56.45,77.2333,81.6333,41.869,1.77996,99.8774,16.8227,816,721.2,626,560.867,486.45,455.467,305.35,261.833,235.4,219.153,203.467,196.328,180.377,173.936,161.938,149.687,131.847,124.084,116.354,113.48,112.156,110.304,82.1631,120,0,0,2.05115,3.48768,6.09501,57098,0.20512,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,0,0,0,0,0,0,0,47.8549,5224,1148,367,153,90,118,77,0,0,0,71.6893,15.7541,5.03637,2.09963,1.23508,1.61932,1.05668,0,0,0,65.7074,49.8019,118.842,0,0,0,11.6571,10.3029,8.94286,8.01238,6.94929,6.50667,4.36214,3.13076,2.80469,2.57682,2.48479,2.31339,40.8122,1.96105,16.8845,23.2524,2,4.759,391,36.693,5.11258,313,0,0,0,7287,0,0,0,980.922,0,0,0,948.519
09/14/18,17:54:43,2018_09_14_17_54_43.json,188.757,0.58987,2.61922,0.97532,1.74165,209.421,0.65444,2.98614,1.08209,1.93231,39.234,-3.75967,1,0,274,245,0,0,1.9085,0,70,0,0,0,0,0,48.577,28.0433,193.534,0,0,193.534,230.223,108.378,37.0146,453.383,1.78572,0.22024,0,19.3534,1.93231,68.0047,20.5657,483,0,0,0,0,129,70,37.0185,36.6984,90,21,20,127,0,0,0,101.774,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6115,1.53694e+12,3.59618,0.00663,320,188.757,0.58987,2.61922,0.97532,99.8158,1.74165,209.421,0.65444,2.98614,1.08209,1.93231,39.234,-255,0.99506,197.877,0,0,0,0,0,75,167,9,0,0,0,0,0,0,0,27.3723,60.9489,3.28467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.16667,0.33333,0.7,0.9,1.48333,1.88333,3.11667,0,0,0,0,0,0,0,0,0,0,0,35.2213,2.27397,99.5859,40.0691,483,393,372.8,345.4,328.05,289.433,274.3,223.275,210.744,0,0,0,0,0,0,0,110.339,0,0,0,0,0,68.0047,90,0,0,2.13955,2.15941,7.53374,1908.5,0.21396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61922,92,33,56,44,18,7,1,0,0,0,33.5766,12.0438,20.438,16.0584,6.56934,2.55474,0.36496,0,0,0,2.64866,2.00751,4.36667,0,0,0,6.9,5.61429,5.32571,4.93429,4.68643,4.13476,3.91857,0,0,0,0,0,0,2.76477,21.0031,4.5315,0,0.477,417,1.508,6.00797,31,0,0,0,274,0,0,0,45.38,0,0,0,47.069
09/14/18,17:59:31,2018_09_14_17_59_31.json,321.138,1.00356,101.496,0.99702,1.99263,321.831,1.00572,101.934,0.99917,1.99693,101.148,5.28665,1,0,3628,3628,0,0,39.0477,0.00041,70,0,0,0,4,0,1168.57,38.7463,322.098,0,0,322.098,322.098,161.163,38.055,9744.98,1.99859,113.877,0,32.2098,1.99693,86.723,18.5063,439,0,0,0,0,171,133,38.9043,43.2,96,20,18,169,3.96913,0,0.01024,18.3311,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.805,1.53694e+12,103.701,0.03443,320,321.138,1.00356,101.496,0.99702,99.9668,1.99263,321.831,1.00572,101.934,0.99917,1.99693,101.148,-255,102.389,321.271,0,0,0,0,0,0,0,62,1399,2167,0,0,0,0,0,0,0,1.70893,38.5612,59.7299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.15,0.3,0.6,0.75,1.21667,1.5,2.25,3.01667,4.55,6.08333,7.6,15.2333,22.9667,30.6667,32.35,46.1833,0,0,98.73,4.71038,49.8861,73.3709,439,376.2,358,348.067,345.8,342.3,339.35,334.292,330.744,327.9,325.837,325.25,324.411,323.969,322.273,0,169.661,168.759,159.566,158.259,159.913,161.297,86.723,96,0,0,1.54853,2.00489,7.45246,39047.7,0.15485,0,0,0,0,0,0,0,0,0,0,0,3450,0,0,0,0,0,0,0,0,0,0,0,101.496,3,7,137,2651,808,22,0,0,0,0,0.08269,0.19294,3.77619,73.0706,22.2712,0.60639,0,0,0,0,153.212,116.124,228.457,0,0,0,6.27143,5.37429,5.11429,4.97238,4.94,4.89,4.84786,4.68429,4.64643,4.63444,4.62813,4.6039,57.5903,4.6014,1.75632,92.0167,1,15.115,783,32.319,8.90821,364,435,596,558,689,776,1047,1116,228.167,261.41,351.589,373.566,1136.25
09/14/18,19:00:20,2018_09_14_19_00_20.json,147.279,0.46025,2.96557,1.04287,1.20873,155.16,0.48487,3.16735,1.09867,1.27341,22.624,21.7698,1,0,504,483,11,0,3.51125,0,70,0,0,0,0,0,68.494,26.1708,141.225,0,0,141.225,166.652,121.845,37.0476,984.917,1.15905,0.67461,0,14.1225,1.27341,71.9755,18,322,0,0,0,0,159,99,37.0791,33.7968,109,18,18,143,0,0,0,63.565,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.5809,1.53694e+12,2.75451,2e-05,320,147.279,0.46025,2.96557,1.04287,99.9994,1.20873,155.16,0.48487,3.16735,1.09867,1.27341,22.624,-255,0.62929,148.919,0,0,0,0,0,10,353,100,22,0,0,0,0,0,0,1.98413,70.0397,19.8413,4.36508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.18333,0.36667,0.8,0.98333,1.58333,1.98333,3.01667,4.05,7.01667,0,0,0,0,0,0,0,0,0,30.4216,1.80241,92.236,43.8586,322,274.6,245,224.467,221.15,207.233,191.717,182.842,175.678,139.693,139.227,0,0,0,0,0,125.576,128.461,0,0,0,0,71.9755,109,0,0,2.29263,2.95986,6.57719,3511.25,0.22926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96557,316,125,36,8,0,0,0,0,0,0,62.6984,24.8016,7.14286,1.5873,0,0,0,0,0,0,7.70229,5.83784,9.355,0,0,0,4.6,3.92286,3.5,3.20667,3.15929,2.96048,2.73881,1.99562,0,0,0,0,28.5527,2.0175,21.998,0.00909,0,0,402,0.002,0.00412,1,0,0,0,504,0,0,0,68.059,0,0,0,68.492
09/16/18,12:15:53,2018_09_16_12_15_53.json,193.628,0.60509,40.4576,1.07191,1.55254,208.684,0.65214,39.1141,1.15526,1.67326,32.4225,24.0051,1,0,4343,3276,32,0,25.229,0.01015,70,0,0,0,16,8,598.092,27.9804,180.638,0,0,180.638,205.177,124.717,37.4405,6871.9,1.44838,41.1003,0,18.0638,1.67326,83.6285,23.3721,694,0,0,0,0,156,68,37.7562,41.2992,108,29,22,141,13.2627,0,0.06342,61.6688,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.32,1.53709e+12,34.8206,0.10919,320,193.628,0.60509,40.4576,1.07191,99.6874,1.55254,208.684,0.65214,39.1141,1.15526,1.67326,32.4225,-255,14.8128,203.259,0,0,0,0,0,341,1222,1626,122,0,0,0,0,0,0,7.85172,28.1372,37.4396,2.80912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.15,0.3,0.63333,0.8,1.3,1.65,2.71667,3.73333,5.66667,7.68333,9.65,19.9167,31.4,57.3333,59.7667,0,0,0,54.667,2.07247,99.8559,26.0285,694,465.4,386.5,382.067,372.8,365.4,318.45,284.225,262.278,245.443,233.088,233.968,226.442,212.466,144.771,0,142.508,137.649,136.23,134.926,132.544,127.491,83.6285,108,0,0,2.14436,1.94737,5.82695,25229,0.21444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4576,1277,1016,641,252,79,41,5,0,0,0,29.4036,23.394,14.7594,5.80244,1.81902,0.94405,0.11513,0,0,0,56.4853,42.8122,64.105,0,0,0,9.91429,6.64857,5.52143,5.4581,5.32571,5.22,4.54929,3.50633,3.3424,3.23489,3.03522,2.06815,44.8684,2.58054,19.9324,9.39804,0,0.96,396,8.131,2.45575,170,0,0,0,4343,0,0,0,598.737,0,0,0,589.961
09/16/18,13:30:55,2018_09_16_13_30_55.json,292.475,0.91398,114.654,1.10538,1.83495,311.066,0.97208,129.693,1.17564,1.95159,94.4941,-0.88067,1,0,4941,4941,0,0,59.4379,0.00108,70,0,0,0,8,0,1307.35,43.3063,264.592,0,0,264.808,285.822,159.391,38.2626,13125.8,1.66002,171.601,0,26.4592,1.95005,89.5264,22.6742,1088,0,0,0,0,187,93,39.1168,59.2992,126,24,22,175,5.82878,0.08161,0.01346,161.64,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331.47,1.5371e+12,198.209,29.8311,320,292.239,0.91325,114.469,1.10449,86.9185,1.83347,310.819,0.97131,129.488,1.17471,1.95005,94.3444,-255,95.5382,292.291,0,0,0,0,0,5,32,625,1852,2427,0,0,0,0,0,0.10119,0.64764,12.6493,37.4823,49.1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06667,0.11667,0.2,0.43333,0.55,0.9,1.13333,1.76667,2.5,3.83333,5.18333,6.55,13.3833,20.2667,27.15,28.6167,40.8167,55.1833,58.1333,81.1086,3.51234,99.9081,24.3191,1088,1001,860.9,742.2,664.05,652.533,579.017,441.375,398.011,346.943,317.021,301.457,296.886,284.599,271.076,0,167.068,170.789,164.135,168.038,165.238,161.721,89.5264,126,0,0,1.38548,2.72786,8.49496,59437.9,0.13855,0,0,0,0,0,0,0,0,0,0,417,1452,383,384,558,0,0,0,0,0,0,0,0,114.469,1817,507,453,473,410,610,671,0,0,0,36.7739,10.2611,9.16818,9.57296,8.29792,12.3457,13.5802,0,0,0,200.39,151.883,277.145,0,0,0,15.5429,14.3,12.2986,10.6029,9.48643,9.3219,8.27167,4.95633,4.30652,4.24123,4.0657,3.87252,60.5284,3.77989,-3.31209,115.055,35,20.484,402,295.18,59.7409,70,683,807,276,299,2160,1914,568,59.868,548.321,601.792,204.237,1012.17
09/20/18,20:12:58,2018_09_20_20_12_58.json,238.97,0.74678,61.3139,1.02792,1.77718,241.705,0.75533,62.567,1.03969,1.79753,56.9078,6.2827,1,0,3958,3942,4,0,36.062,0.00044,70,0,0,0,4,0,917.826,35.3742,232.479,0,0,233.629,235.945,134.465,37.7754,8847.82,1.72891,81.2076,0,23.2479,1.78868,96.3748,22.3098,520,0,0,0,0,147,83,38.3194,38.9988,111,23,22,144,3.6382,0.49223,0.01109,55.673,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815.329,1.53747e+12,61.4916,0.03256,320,237.794,0.74311,60.7122,1.02286,99.9471,1.76844,240.516,0.75161,61.953,1.03457,1.78868,56.3494,-255,33.527,238.037,0,0,0,0,0,61,502,3253,132,0,0,0,0,0,0,1.54118,12.6832,82.188,3.33502,0,0,0,0,0,0,46.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.16667,0.31667,0.63333,0.76667,1.26667,1.6,2.38333,3.21667,4.81667,6.43333,7.98333,16.05,25.3167,32.9167,34.75,49.75,0,0,70.763,2.88248,98.0769,44.7075,520,408.8,342.8,322.267,315.2,304.233,294.733,261.817,260.483,253.59,249.448,249.615,247.023,244.329,239.441,0,139.424,138.783,136.467,135.142,135.336,135.987,96.3748,111,0,0,1.69615,2.52576,5.61939,36062,0.16962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.7122,812,630,1596,632,202,75,1,0,0,0,20.5154,15.9171,40.3234,15.9677,5.10359,1.8949,0.02527,0,0,0,87.7329,66.4958,79.5783,0,0,0,7.42857,5.84,4.89714,4.60381,4.50286,4.34619,4.21048,3.62271,3.56593,3.52889,3.49042,3.42058,46.1253,3.32112,20.5431,6.6221,0,0.444,514,14.101,3.57168,371,0,0,0,3958,0,0,0,907.43,0,0,0,903.725
09/21/18,18:04:49,2018_09_21_18_04_49.json,256.534,0.80167,92.1345,1.03734,1.90096,268.702,0.8397,95.0302,1.08654,1.99113,66.2873,8.5328,1,0,5161,4832,23,8,41.371,0.0468,70,0,0,0,44,56,1199.9,31.9604,247.3,0,0,248.421,267.06,134.95,37.8901,10913,1.83253,130.944,0,24.73,1.98215,71.856,16.312,511,0,0,0,0,154,75,38.3774,43.398,116,24,14,149,30.6917,0.45128,0.10635,74.9969,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.29,1.53755e+12,97.8187,0.1173,320,255.378,0.79806,91.3057,1.03266,99.8802,1.89239,267.491,0.83591,94.1756,1.08165,1.98215,65.6911,-255,58.1547,259.621,0,0,0,0,0,94,896,2912,950,0,0,0,0,0,0,1.82135,17.361,56.4232,18.4073,0,0,0,0,0,0,47.4133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0.15,0.3,0.56667,0.73333,1.18333,1.48333,2.28333,3.1,4.76667,6.43333,8.1,16.95,26.3833,36.5167,38.4,55.65,79.3333,0,75.8554,3.15208,98.2387,48.3953,511,490.8,461.6,431.867,395.85,370.1,342.783,336.125,315.35,310.447,295.84,286.285,271.586,270.926,255.306,0,149.729,140.602,142.998,140.581,138.317,137.867,71.856,116,0,0,1.87732,2.01665,7.55402,41371,0.18773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3057,1108,442,791,1620,735,150,6,0,0,0,21.4687,8.56423,15.3265,31.3893,14.2414,2.90641,0.11626,0,0,0,108.875,82.5202,107.743,0,0,0,7.3,7.01143,6.59429,6.16952,5.655,5.28714,4.8969,4.43495,4.08979,3.8798,3.87037,3.64723,54.8975,3.53286,17.425,20.7954,0,1.971,457,43.052,8.87304,1447,0,0,0,5161,0,0,0,1183.55,0,0,0,1156.85
09/27/18,19:11:48,2018_09_27_19_11_48.json,270.174,0.84429,94.7272,1.07862,1.82006,275.347,0.86046,95.6545,1.09927,1.85491,71.9808,12.4185,1,0,4784,4641,0,0,41.794,0.00038,70,0,0,0,4,4,1164.99,34.0558,250.482,0,0,250.482,261.972,148.442,38.0965,11506.8,1.6874,134.053,0,25.0482,1.85491,83.2433,16.2324,612,0,0,0,0,175,82,38.6957,41.0976,107,24,15,171,3.01003,0,0.00957,53.6316,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122.93,1.53807e+12,94.6572,0.50016,320,270.174,0.84429,94.7272,1.07862,99.4744,1.82006,275.347,0.86046,95.6545,1.09927,1.85491,71.9808,-255,67.5246,272.231,0,0,0,0,0,28,501,1328,1649,1145,0,0,0,0,0,0.58528,10.4724,27.7592,34.4691,23.9339,0,0,0,0,0,47.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06667,0.13333,0.3,0.58333,0.73333,1.2,1.51667,2.35,3.06667,4.61667,6.21667,7.73333,15.6,23.7667,32.7667,35.0333,51.1333,69.0833,0,76.6879,3.21837,98.366,40.9284,612,573,493.8,457.933,417.3,392.8,362.65,349.575,327.667,324.5,322.048,319.023,313.776,293.088,264.286,0,159.305,171.087,168.77,165.202,157.987,152.518,83.2433,107,0,0,1.76182,2.19828,6.52728,41794,0.17618,0,0,0,0,0,0,0,0,0,0,0,1885,213,34,0,0,0,0,0,0,0,0,0,94.7272,1047,699,922,1065,628,250,40,0,0,0,21.8854,14.6112,19.2726,22.2617,13.1271,5.22575,0.83612,0,0,0,145.742,110.463,186.548,0,0,0,8.74286,8.18571,7.05429,6.5419,5.96143,5.61143,5.18071,4.63571,4.55748,4.48251,4.18698,3.77552,57.0657,3.57831,6.46568,70.6105,6,2.452,476,57.469,12.3563,470,558,289,0,2961,1352,471,0,627.235,384.231,144.082,0,1107.52
09/28/18,16:31:35,2018_09_28_16_31_35.json,297.884,0.93089,44.0977,1.49089,2.22525,374.85,1.17141,67.733,1.87611,2.8002,133.1,27.6631,1,0,1832,1757,6,0,11.839,1.13658,70,0,0,0,116,120,355.048,28.4326,199.802,0,0,201.666,247.593,133.865,37.3934,3964.65,1.49256,14.0764,0,19.9802,2.77451,64.9052,17.6714,964,0,0,0,0,170,77,37.7712,45,100,22,17,166,227.948,0.92425,0.97981,156.201,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.754,1.53815e+12,59.347,14.1647,320,295.145,0.92233,43.2906,1.47719,80.7314,2.20479,371.411,1.16066,66.4957,1.85889,2.77451,130.668,-255,36.8269,298.246,0,0,0,0,0,119,464,762,249,183,0,0,0,0,0,6.49563,25.3275,41.5939,13.5917,9.98908,0,0,0,0,0,46.5979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06667,0.13333,0.28333,0.56667,0.73333,1.36667,1.73333,2.63333,3.88333,6.03333,8.08333,10.3167,20.9167,0,0,0,0,0,0,58.4348,2.3719,97.7178,20.7263,964,935,900.6,850.8,813.85,764.333,497.1,386.025,338.672,295.937,264.75,257.358,224.912,196.664,0,0,148.61,134.054,131.832,136.447,134.176,0,64.9052,100,0,0,2.11026,2.27463,8.23958,11839,0.21103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,43.2906,959,235,196,105,30,34,218,0,0,0,52.3472,12.8275,10.6987,5.73144,1.63755,1.8559,11.8996,0,0,0,38.5097,29.1878,49.0817,0,0,0,13.7714,13.3571,12.8657,12.1543,11.6264,10.9191,7.10143,4.22767,3.67655,3.21302,2.80949,0,52.6588,2.85431,4.13239,81.2164,7,14.32,384,88.14,49.6005,119,90,83,7,960,629,230,13,133.087,116.76,102.758,9.033,266.908
